Type_of_utility,given_flat_id,date,starting_reading,closing_reading
Electricity,Aurum308,12-02-2025,16622.62,16624.23
Electricity,Aurum309,12-02-2025,24738.79,24741.66
Electricity,Aurum310,12-02-2025,33473.84,33476.75
Electricity,Aurum401,12-02-2025,43267.16,43273.06
Electricity,Aurum402,12-02-2025,25315.55,25319.48
Electricity,Aurum403,12-02-2025,26386.78,26388.95
Electricity,Aurum404,12-02-2025,25221.84,25224.35
Electricity,Aurum405,12-02-2025,74495.73,74501.37
Electricity,Aurum406,12-02-2025,7381.64,7384.79
Electricity,Aurum407,12-02-2025,40436.44,40441.36
Electricity,Aurum408,12-02-2025,18373.94,18377.2
Electricity,Aurum409,12-02-2025,23989.45,23993.66
Electricity,Aurum410,12-02-2025,47869.0,47871.67
Electricity,Aurum501,12-02-2025,36380.77,36388.58
Electricity,Aurum502,12-02-2025,21840.91,21843.58
Electricity,Aurum503,12-02-2025,16913.61,16917.83
Electricity,Aurum504,12-02-2025,33154.75,33156.48
Electricity,Aurum505,12-02-2025,42574.38,42578.28
Electricity,Aurum506,12-02-2025,39380.52,39385.02
Electricity,Aurum507,12-02-2025,42777.67,42783.37
Electricity,Aurum508,12-02-2025,16743.29,16747.02
Electricity,Aurum509,12-02-2025,28541.48,28544.4
Electricity,Aurum510,12-02-2025,3695.15,3698.65
Electricity,Aurum601,12-02-2025,58765.65,58772.24
Electricity,Aurum602,12-02-2025,39550.94,39557.4
Electricity,Aurum603,12-02-2025,25917.11,25918.0
Electricity,Aurum604,12-02-2025,20548.77,20549.76
Electricity,Aurum605,12-02-2025,50842.01,50847.29
Electricity,Aurum606,12-02-2025,51659.2,51665.9
Electricity,Aurum607,12-02-2025,53141.48,53144.54
Electricity,Aurum608,12-02-2025,26997.33,26997.88
Electricity,Aurum609,12-02-2025,42965.34,42970.54
Electricity,Aurum610,12-02-2025,34525.71,34527.14
Electricity,Aurum701,12-02-2025,31392.87,31400.25
Electricity,Aurum702,12-02-2025,23918.14,23920.91
Electricity,Aurum703,12-02-2025,37959.02,37960.96
Electricity,Aurum704,12-02-2025,18837.54,18840.4
Electricity,Aurum705,12-02-2025,27794.7,27797.41
Electricity,Aurum706,12-02-2025,22824.07,22825.47
Electricity,Aurum707,12-02-2025,29211.01,29215.41
Electricity,Aurum708,12-02-2025,20499.35,20501.75
Electricity,Aurum709,12-02-2025,42605.69,42606.37
Electricity,Aurum710,12-02-2025,52109.59,52117.15
Electricity,Aurum801,12-02-2025,31109.12,31115.74
Electricity,Aurum802,12-02-2025,23530.17,23533.22
Electricity,Aurum803,12-02-2025,19929.49,19933.48
Electricity,Aurum804,12-02-2025,30300.64,30303.18
Electricity,Aurum805,12-02-2025,25547.69,25550.25
Electricity,Aurum806,12-02-2025,41271.54,41275.98
Electricity,Aurum807,12-02-2025,35125.04,35128.26
Electricity,Aurum808,12-02-2025,31340.5,31343.5
Electricity,Aurum809,12-02-2025,29370.5,29370.63
Electricity,Aurum810,12-02-2025,23856.9,23861.15
Electricity,Aurum901,12-02-2025,30196.77,30202.46
Electricity,Aurum902,12-02-2025,25901.02,25902.44
Electricity,Aurum903,12-02-2025,22687.09,22687.41
Electricity,Aurum904,12-02-2025,28976.98,28977.51
Electricity,Aurum905,12-02-2025,31245.12,31247.38
Electricity,Aurum906,12-02-2025,29368.64,29371.8
Electricity,Aurum907,12-02-2025,32462.07,32464.48
Electricity,Aurum908,12-02-2025,15540.88,15543.98
Electricity,Aurum909,12-02-2025,18287.73,18288.12
Electricity,Aurum910,12-02-2025,24359.7,24366.5
Electricity,Aurum1001,12-02-2025,47806.84,47815.43
Electricity,Aurum1002,12-02-2025,21625.24,21628.44
Electricity,Aurum1003,12-02-2025,18197.49,18199.76
Electricity,Aurum1004,12-02-2025,27384.56,27384.57
Electricity,Aurum1005,12-02-2025,4353.16,4356.86
Electricity,Aurum1006,12-02-2025,50960.74,50964.01
Electricity,Aurum1007,12-02-2025,21409.49,21412.44
Electricity,Aurum1008,12-02-2025,18394.92,18396.98
Electricity,Aurum1009,12-02-2025,29472.95,29474.6
Electricity,Aurum1010,12-02-2025,10968.84,10971.88
Electricity,Aurum1101,12-02-2025,22341.16,22344.19
Electricity,Aurum1102,12-02-2025,1476.09,1481.01
Electricity,Aurum1103,12-02-2025,18090.27,18093.85
Electricity,Aurum1104,12-02-2025,32324.16,32327.54
Electricity,Aurum1105,12-02-2025,2420.59,2425.56
Electricity,Aurum1106,12-02-2025,37298.14,37303.9
Electricity,Aurum1107,12-02-2025,4908.52,4917.92
Electricity,Aurum1108,12-02-2025,4757.48,4763.95
Electricity,Aurum1109,12-02-2025,29470.79,29475.04
Electricity,Aurum1110,12-02-2025,21699.1,21699.52
Electricity,Aurum1201,12-02-2025,72646.28,72655.27
Electricity,Aurum1202,12-02-2025,49383.59,49387.25
Electricity,Aurum1203,12-02-2025,40192.74,40192.96
Electricity,Aurum1204,12-02-2025,60991.67,60996.06
Electricity,Aurum1205,12-02-2025,44129.44,44132.96
Electricity,Aurum1206,12-02-2025,27698.84,27704.63
Electricity,Aurum1207,12-02-2025,46913.69,46917.62
Electricity,Aurum1208,12-02-2025,30309.9,30313.78
Electricity,Aurum1209,12-02-2025,27440.71,27443.37
Electricity,Aurum1210,12-02-2025,37933.75,37936.68
Electricity,Aurum1301,12-02-2025,2632.18,2632.2
Electricity,Aurum1302,12-02-2025,41272.94,41277.63
Electricity,Aurum1303,12-02-2025,24384.06,24389.16
Electricity,Aurum1304,12-02-2025,11263.75,11266.8
Electricity,Aurum1305,12-02-2025,33726.99,33731.48
Electricity,Aurum1306,12-02-2025,27995.81,27998.92
Electricity,Aurum1307,12-02-2025,31149.97,31151.65
Electricity,Aurum1308,12-02-2025,26433.82,26436.98
Electricity,Aurum1309,12-02-2025,10765.9,10775.32
Electricity,Aurum1310,12-02-2025,44132.74,44137.02
Electricity,Aurum1401,12-02-2025,29167.55,29167.57
Electricity,Aurum1402,12-02-2025,37024.43,37031.74
Electricity,Aurum1403,12-02-2025,20097.38,20097.78
Electricity,Aurum1404,12-02-2025,19549.66,19552.57
Electricity,Aurum1405,12-02-2025,16305.42,16307.38
Electricity,Aurum1406,12-02-2025,27148.43,27153.2
Electricity,Aurum1407,12-02-2025,26965.89,26968.8
Electricity,Aurum1408,12-02-2025,36853.64,36856.38
Electricity,Aurum1409,12-02-2025,25898.55,25901.12
Electricity,Aurum1410,12-02-2025,40829.9,40837.01
Electricity,Aurum1501,12-02-2025,36998.09,37000.52
Electricity,Aurum1502,12-02-2025,29472.54,29473.9
Electricity,Aurum1503,12-02-2025,37368.92,37374.68
Electricity,Aurum1504,12-02-2025,21304.93,21309.64
Electricity,Aurum1505,12-02-2025,6091.45,6096.67
Electricity,Aurum1506,12-02-2025,32953.25,32958.28
Electricity,Aurum1507,12-02-2025,0.0,0.0
Electricity,Aurum1508,12-02-2025,29803.51,29806.9
Electricity,Aurum1509,12-02-2025,43127.8,43134.26
Electricity,Aurum1510,12-02-2025,41068.79,41069.15
Electricity,Aurum1601,12-02-2025,31713.11,31717.32
Electricity,Aurum1602,12-02-2025,29029.89,29033.64
Electricity,Aurum1603,12-02-2025,20952.74,20955.13
Electricity,Aurum1604,12-02-2025,22363.56,22364.61
Electricity,Aurum1605,12-02-2025,14593.49,14597.19
Electricity,Aurum1606,12-02-2025,2862.82,2865.21
Electricity,Aurum1607,12-02-2025,4708.93,4712.94
Electricity,Aurum1608,12-02-2025,45001.05,45006.04
Electricity,Aurum1609,12-02-2025,9166.15,9171.64
Electricity,Aurum1610,12-02-2025,36737.67,36744.44
Electricity,Aurum1701,12-02-2025,0.0,0.0
Electricity,Aurum1702,12-02-2025,17352.49,17354.47
Electricity,Aurum1703,12-02-2025,41425.3,41428.62
Electricity,Aurum1704,12-02-2025,28864.85,28865.88
Electricity,Aurum1705,12-02-2025,31393.18,31397.86
Electricity,Aurum1706,12-02-2025,2410.5,2415.18
Electricity,Aurum1707,12-02-2025,43540.9,43547.83
Electricity,Aurum1708,12-02-2025,43674.87,43680.7
Electricity,Aurum1709,12-02-2025,25009.34,25013.16
Electricity,Aurum1710,12-02-2025,17375.06,17377.58
Electricity,Aurum1801,12-02-2025,42611.32,42616.33
Electricity,Aurum1802,12-02-2025,39190.52,39191.02
Electricity,Aurum1803,12-02-2025,20365.64,20366.55
Electricity,Aurum1804,12-02-2025,25079.85,25085.86
Electricity,Aurum1805,12-02-2025,16492.12,16494.51
Electricity,Aurum1806,12-02-2025,48765.21,48773.21
Electricity,Aurum1807,12-02-2025,40363.27,40366.37
Electricity,Aurum1808,12-02-2025,18395.33,18398.5
Electricity,Aurum1809,12-02-2025,35495.29,35501.36
Electricity,Aurum1810,12-02-2025,92423.92,92436.22
Electricity,Aurum1901,12-02-2025,43638.96,43641.66
Electricity,Aurum1902,12-02-2025,26257.34,26259.01
Electricity,Aurum1903,12-02-2025,18224.0,18224.02
Electricity,Aurum1904,12-02-2025,35784.67,35787.32
Electricity,Aurum1905,12-02-2025,30676.31,30676.76
Electricity,Aurum1906,12-02-2025,7707.82,7712.68
Electricity,Aurum1907,12-02-2025,53479.18,53482.59
Electricity,Aurum1908,12-02-2025,33199.81,33199.88
Electricity,Aurum1909,12-02-2025,20371.5,20372.33
Electricity,Aurum1910,12-02-2025,57367.2,57368.2
Electricity,AurumG001,12-07-2025,0.0,21449.29
Electricity,AurumG002,12-07-2025,0.0,9661.87
Electricity,AurumG003,12-07-2025,0.0,16686.35
Electricity,AurumG004,12-07-2025,0.0,20781.47
Electricity,AurumG005,12-07-2025,0.0,40491.85
Electricity,AurumG006,12-07-2025,0.0,2822.34
Electricity,AurumG007,12-07-2025,0.0,26890.17
Electricity,AurumG008,12-07-2025,0.0,0.0
Electricity,AurumG009,12-07-2025,0.0,22339.57
Electricity,AurumG010,12-07-2025,0.0,13375.69
Electricity,Aurum101,12-07-2025,0.0,33246.1
Electricity,Aurum102,12-07-2025,0.0,39165.89
Electricity,Aurum103,12-07-2025,0.0,15994.3
Electricity,Aurum104,12-07-2025,0.0,32124.29
Electricity,Aurum105,12-07-2025,0.0,3195.79
Electricity,Aurum106,12-07-2025,0.0,47915.48
Electricity,Aurum107,12-07-2025,0.0,44825.15
Electricity,Aurum108,12-07-2025,0.0,43238.86
Electricity,Aurum109,12-07-2025,0.0,10028.04
Electricity,Aurum110,12-07-2025,0.0,31187.29
Electricity,Aurum201,12-07-2025,0.0,24928.91
Electricity,Aurum202,12-07-2025,0.0,17711.59
Electricity,Aurum203,12-07-2025,0.0,19142.24
Electricity,Aurum204,12-07-2025,0.0,28861.01
Electricity,Aurum205,12-07-2025,0.0,6820.74
Electricity,Aurum206,12-07-2025,0.0,54410.6
Electricity,Aurum207,12-07-2025,0.0,33602.81
Electricity,Aurum208,12-07-2025,0.0,15325.58
Electricity,Aurum209,12-07-2025,0.0,39107.56
Electricity,Aurum210,12-07-2025,0.0,51144.55
Electricity,Aurum301,12-07-2025,0.0,31112.72
Electricity,Aurum302,12-07-2025,0.0,34519.21
Electricity,Aurum303,12-07-2025,0.0,29451.8
Electricity,Aurum304,12-07-2025,0.0,11749.02
Electricity,Aurum305,12-07-2025,0.0,39369.04
Electricity,Aurum306,12-07-2025,0.0,25808.89
Electricity,Aurum307,12-07-2025,0.0,33864.7
Electricity,Aurum308,12-07-2025,0.0,16660.59
Electricity,Aurum309,12-07-2025,0.0,24776.81
Electricity,Aurum310,12-07-2025,0.0,33498.8
Electricity,Aurum401,12-07-2025,0.0,43320.73
Electricity,Aurum402,12-07-2025,0.0,25362.57
Electricity,Aurum403,12-07-2025,0.0,26411.27
Electricity,Aurum404,12-07-2025,0.0,25249.36
Electricity,Aurum405,12-07-2025,0.0,74556.44
Electricity,Aurum406,12-07-2025,0.0,7426.59
Electricity,Aurum407,12-07-2025,0.0,40470.08
Electricity,Aurum408,12-07-2025,0.0,18404.72
Electricity,Aurum409,12-07-2025,0.0,24012.92
Electricity,Aurum410,12-07-2025,0.0,47901.74
Electricity,Aurum501,12-07-2025,0.0,36425.0
Electricity,Aurum502,12-07-2025,0.0,21872.6
Electricity,Aurum503,12-07-2025,0.0,16957.84
Electricity,Aurum504,12-07-2025,0.0,33175.64
Electricity,Aurum505,12-07-2025,0.0,42604.71
Electricity,Aurum506,12-07-2025,0.0,39424.86
Electricity,Aurum507,12-07-2025,0.0,42832.52
Electricity,Aurum508,12-07-2025,0.0,16776.23
Electricity,Aurum509,12-07-2025,0.0,28584.99
Electricity,Aurum510,12-07-2025,0.0,3724.9
Electricity,Aurum601,12-07-2025,0.0,58840.38
Electricity,Aurum602,12-07-2025,0.0,39605.86
Electricity,Aurum603,12-07-2025,0.0,25933.35
Electricity,Aurum604,12-07-2025,0.0,20560.29
Electricity,Aurum605,12-07-2025,0.0,50888.62
Electricity,Aurum606,12-07-2025,0.0,51734.77
Electricity,Aurum607,12-07-2025,0.0,53188.58
Electricity,Aurum608,12-07-2025,0.0,27006.2
Electricity,Aurum609,12-07-2025,0.0,43035.9
Electricity,Aurum610,12-07-2025,0.0,34555.2
Electricity,Aurum701,12-07-2025,0.0,31472.45
Electricity,Aurum702,12-07-2025,0.0,23944.07
Electricity,Aurum703,12-07-2025,0.0,37982.33
Electricity,Aurum704,12-07-2025,0.0,18868.67
Electricity,Aurum705,12-07-2025,0.0,27832.05
Electricity,Aurum706,12-07-2025,0.0,22841.55
Electricity,Aurum707,12-07-2025,0.0,29269.3
Electricity,Aurum708,12-07-2025,0.0,20525.59
Electricity,Aurum709,12-07-2025,0.0,42643.31
Electricity,Aurum710,12-07-2025,0.0,52178.43
Electricity,Aurum801,12-07-2025,0.0,31158.78
Electricity,Aurum802,12-07-2025,0.0,23562.31
Electricity,Aurum803,12-07-2025,0.0,19975.82
Electricity,Aurum804,12-07-2025,0.0,30330.95
Electricity,Aurum805,12-07-2025,0.0,25583.46
Electricity,Aurum806,12-07-2025,0.0,41307.74
Electricity,Aurum807,12-07-2025,0.0,35158.5
Electricity,Aurum808,12-07-2025,0.0,31376.9
Electricity,Aurum809,12-07-2025,0.0,29373.35
Electricity,Aurum810,12-07-2025,0.0,23912.33
Electricity,Aurum901,12-07-2025,0.0,30254.14
Electricity,Aurum902,12-07-2025,0.0,25920.02
Electricity,Aurum903,12-07-2025,0.0,22695.29
Electricity,Aurum904,12-07-2025,0.0,28983.2
Electricity,Aurum905,12-07-2025,0.0,31270.75
Electricity,Aurum906,12-07-2025,0.0,29416.2
Electricity,Aurum907,12-07-2025,0.0,32487.25
Electricity,Aurum908,12-07-2025,0.0,15571.61
Electricity,Aurum909,12-07-2025,0.0,18295.3
Electricity,Aurum910,12-07-2025,0.0,24410.45
Electricity,Aurum1001,12-07-2025,0.0,47890.9
Electricity,Aurum1002,12-07-2025,0.0,21667.24
Electricity,Aurum1003,12-07-2025,0.0,18205.2
Electricity,Aurum1004,12-07-2025,0.0,27393.18
Electricity,Aurum1005,12-07-2025,0.0,4391.25
Electricity,Aurum1006,12-07-2025,0.0,51006.13
Electricity,Aurum1007,12-07-2025,0.0,21440.94
Electricity,Aurum1008,12-07-2025,0.0,18421.14
Electricity,Aurum1009,12-07-2025,0.0,29479.55
Electricity,Aurum1010,12-07-2025,0.0,11000.0
Electricity,Aurum1101,12-07-2025,0.0,22371.09
Electricity,Aurum1102,12-07-2025,0.0,1519.9
Electricity,Aurum1103,12-07-2025,0.0,18113.72
Electricity,Aurum1104,12-07-2025,0.0,32358.76
Electricity,Aurum1105,12-07-2025,0.0,2462.36
Electricity,Aurum1106,12-07-2025,0.0,37359.07
Electricity,Aurum1107,12-07-2025,0.0,5018.54
Electricity,Aurum1108,12-07-2025,0.0,4801.94
Electricity,Aurum1109,12-07-2025,0.0,29510.55
Electricity,Aurum1110,12-07-2025,0.0,21703.68
Electricity,Aurum1201,12-07-2025,0.0,72771.78
Electricity,Aurum1202,12-07-2025,0.0,49428.42
Electricity,Aurum1203,12-07-2025,0.0,40195.02
Electricity,Aurum1204,12-07-2025,0.0,61027.3
Electricity,Aurum1205,12-07-2025,0.0,44159.34
Electricity,Aurum1206,12-07-2025,0.0,27748.71
Electricity,Aurum1207,12-07-2025,0.0,46983.89
Electricity,Aurum1208,12-07-2025,0.0,30333.93
Electricity,Aurum1209,12-07-2025,0.0,27467.46
Electricity,Aurum1210,12-07-2025,0.0,37965.54
Electricity,Aurum1301,12-07-2025,0.0,2632.43
Electricity,Aurum1302,12-07-2025,0.0,41319.82
Electricity,Aurum1303,12-07-2025,0.0,24426.6
Electricity,Aurum1304,12-07-2025,0.0,11287.3
Electricity,Aurum1305,12-07-2025,0.0,33767.3
Electricity,Aurum1306,12-07-2025,0.0,28026.72
Electricity,Aurum1307,12-07-2025,0.0,31185.76
Electricity,Aurum1308,12-07-2025,0.0,26460.4
Electricity,Aurum1309,12-07-2025,0.0,10811.58
Electricity,Aurum1310,12-07-2025,0.0,44170.37
Electricity,Aurum1401,12-07-2025,0.0,29167.82
Electricity,Aurum1402,12-07-2025,0.0,37070.21
Electricity,Aurum1403,12-07-2025,0.0,20101.74
Electricity,Aurum1404,12-07-2025,0.0,19576.65
Electricity,Aurum1405,12-07-2025,0.0,16318.71
Electricity,Aurum1406,12-07-2025,0.0,27158.63
Electricity,Aurum1407,12-07-2025,0.0,26998.78
Electricity,Aurum1408,12-07-2025,0.0,36872.54
Electricity,Aurum1409,12-07-2025,0.0,25931.85
Electricity,Aurum1410,12-07-2025,0.0,40867.39
Electricity,Aurum1501,12-07-2025,0.0,37039.66
Electricity,Aurum1502,12-07-2025,0.0,29492.8
Electricity,Aurum1503,12-07-2025,0.0,37419.22
Electricity,Aurum1504,12-07-2025,0.0,21359.06
Electricity,Aurum1505,12-07-2025,0.0,6134.38
Electricity,Aurum1506,12-07-2025,0.0,32987.24
Electricity,Aurum1507,12-07-2025,0.0,0.0
Electricity,Aurum1508,12-07-2025,0.0,29838.48
Electricity,Aurum1509,12-07-2025,0.0,43171.65
Electricity,Aurum1510,12-07-2025,0.0,41071.65
Electricity,Aurum1601,12-07-2025,0.0,31743.75
Electricity,Aurum1602,12-07-2025,0.0,29063.94
Electricity,Aurum1603,12-07-2025,0.0,20978.17
Electricity,Aurum1604,12-07-2025,0.0,22402.01
Electricity,Aurum1605,12-07-2025,0.0,14626.69
Electricity,Aurum1606,12-07-2025,0.0,2895.37
Electricity,Aurum1607,12-07-2025,0.0,4740.75
Electricity,Aurum1608,12-07-2025,0.0,45069.02
Electricity,Aurum1609,12-07-2025,0.0,9213.06
Electricity,Aurum1610,12-07-2025,0.0,36804.12
Electricity,Aurum1701,12-07-2025,0.0,0.0
Electricity,Aurum1702,12-07-2025,0.0,17369.96
Electricity,Aurum1703,12-07-2025,0.0,41472.85
Electricity,Aurum1704,12-07-2025,0.0,28877.94
Electricity,Aurum1705,12-07-2025,0.0,31435.85
Electricity,Aurum1706,12-07-2025,0.0,2450.23
Electricity,Aurum1707,12-07-2025,0.0,43601.78
Electricity,Aurum1708,12-07-2025,0.0,43728.71
Electricity,Aurum1709,12-07-2025,0.0,25053.49
Electricity,Aurum1710,12-07-2025,0.0,17398.63
Electricity,Aurum1801,12-07-2025,0.0,42662.83
Electricity,Aurum1802,12-07-2025,0.0,39196.11
Electricity,Aurum1803,12-07-2025,0.0,20377.63
Electricity,Aurum1804,12-07-2025,0.0,25130.9
Electricity,Aurum1805,12-07-2025,0.0,16541.68
Electricity,Aurum1806,12-07-2025,0.0,48852.54
Electricity,Aurum1807,12-07-2025,0.0,40397.97
Electricity,Aurum1808,12-07-2025,0.0,18428.69
Electricity,Aurum1809,12-07-2025,0.0,35553.98
Electricity,Aurum1810,12-07-2025,0.0,92526.1
Electricity,Aurum1901,12-07-2025,0.0,43663.84
Electricity,Aurum1902,12-07-2025,0.0,26276.24
Electricity,Aurum1903,12-07-2025,0.0,18233.07
Electricity,Aurum1904,12-07-2025,0.0,35845.1
Electricity,Aurum1905,12-07-2025,0.0,30698.33
Electricity,Aurum1906,12-07-2025,0.0,7776.97
Electricity,Aurum1907,12-07-2025,0.0,53513.87
Electricity,Aurum1908,12-07-2025,0.0,33200.52
Electricity,Aurum1909,12-07-2025,0.0,20384.64
Electricity,Aurum1910,12-07-2025,0.0,57373.76
Electricity,AurumG001,12-08-2025,21449.35,21452.85
Electricity,AurumG002,12-08-2025,9661.94,9671.84
Electricity,AurumG003,12-08-2025,16686.36,16686.76
Electricity,AurumG004,12-08-2025,20781.49,20784.52
Electricity,AurumG005,12-08-2025,40491.9,40500.28
Electricity,AurumG006,12-08-2025,2822.39,2831.2
Electricity,AurumG007,12-08-2025,26890.17,26890.24
Electricity,AurumG008,12-08-2025,0.0,0.0
Electricity,AurumG009,12-08-2025,22339.57,22339.77
Electricity,AurumG010,12-08-2025,13375.73,13380.98
Electricity,Aurum101,12-08-2025,33246.12,33252.69
Electricity,Aurum102,12-08-2025,39165.93,39169.72
Electricity,Aurum103,12-08-2025,15994.31,15998.17
Electricity,Aurum104,12-08-2025,32124.31,32126.93
Electricity,Aurum105,12-08-2025,3195.82,3198.12
Electricity,Aurum106,12-08-2025,47915.63,47926.54
Electricity,Aurum107,12-08-2025,44825.22,44835.93
Electricity,Aurum108,12-08-2025,43238.99,43251.71
Electricity,Aurum109,12-08-2025,10028.06,10032.22
Electricity,Aurum110,12-08-2025,31187.32,31192.85
Electricity,Aurum201,12-08-2025,24928.97,24938.07
Electricity,Aurum202,12-08-2025,17711.61,17712.93
Electricity,Aurum203,12-08-2025,19142.28,19146.04
Electricity,Aurum204,12-08-2025,28861.04,28867.04
Electricity,Aurum205,12-08-2025,6820.76,6828.08
Electricity,Aurum206,12-08-2025,54410.64,54419.14
Electricity,Aurum207,12-08-2025,33602.83,33609.47
Electricity,Aurum208,12-08-2025,15325.61,15330.99
Electricity,Aurum209,12-08-2025,39107.68,39117.36
Electricity,Aurum210,12-08-2025,51144.57,51154.48
Electricity,Aurum301,12-08-2025,31112.8,31121.89
Electricity,Aurum302,12-08-2025,34519.25,34524.51
Electricity,Aurum303,12-08-2025,29451.87,29457.95
Electricity,Aurum304,12-08-2025,11749.03,11754.84
Electricity,Aurum305,12-08-2025,39369.07,39374.32
Electricity,Aurum306,12-08-2025,25808.93,25815.65
Electricity,Aurum307,12-08-2025,33864.72,33870.5
Electricity,Aurum308,12-08-2025,16660.62,16666.23
Electricity,Aurum309,12-08-2025,24776.84,24782.24
Electricity,Aurum310,12-08-2025,33498.85,33502.8
Electricity,Aurum401,12-08-2025,43320.79,43334.17
Electricity,Aurum402,12-08-2025,25362.65,25369.72
Electricity,Aurum403,12-08-2025,26411.28,26416.04
Electricity,Aurum404,12-08-2025,25249.4,25254.2
Electricity,Aurum405,12-08-2025,74556.49,74565.3
Electricity,Aurum406,12-08-2025,7426.65,7433.77
Electricity,Aurum407,12-08-2025,40470.13,40476.03
Electricity,Aurum408,12-08-2025,18404.72,18409.87
Electricity,Aurum409,12-08-2025,24012.94,24017.18
Electricity,Aurum410,12-08-2025,47901.82,47909.36
Electricity,Aurum501,12-08-2025,36425.02,36431.55
Electricity,Aurum502,12-08-2025,21872.63,21877.42
Electricity,Aurum503,12-08-2025,16957.9,16965.09
Electricity,Aurum504,12-08-2025,33175.68,33179.42
Electricity,Aurum505,12-08-2025,42604.75,42609.89
Electricity,Aurum506,12-08-2025,39424.94,39432.93
Electricity,Aurum507,12-08-2025,42832.64,42841.98
Electricity,Aurum508,12-08-2025,16776.24,16777.18
Electricity,Aurum509,12-08-2025,28585.02,28592.88
Electricity,Aurum510,12-08-2025,3724.93,3731.23
Electricity,Aurum601,12-08-2025,58840.51,58850.97
Electricity,Aurum602,12-08-2025,39605.92,39614.37
Electricity,Aurum603,12-08-2025,25933.38,25937.19
Electricity,Aurum604,12-08-2025,20560.31,20561.47
Electricity,Aurum605,12-08-2025,50888.68,50896.9
Electricity,Aurum606,12-08-2025,51734.88,51748.55
Electricity,Aurum607,12-08-2025,53188.62,53195.9
Electricity,Aurum608,12-08-2025,27006.2,27007.21
Electricity,Aurum609,12-08-2025,43035.98,43048.8
Electricity,Aurum610,12-08-2025,34555.26,34561.86
Electricity,Aurum701,12-08-2025,31472.54,31484.55
Electricity,Aurum702,12-08-2025,23944.08,23948.19
Electricity,Aurum703,12-08-2025,37982.38,37986.86
Electricity,Aurum704,12-08-2025,18868.69,18875.99
Electricity,Aurum705,12-08-2025,27832.1,27837.87
Electricity,Aurum706,12-08-2025,22841.58,22844.56
Electricity,Aurum707,12-08-2025,29269.35,29276.74
Electricity,Aurum708,12-08-2025,20525.63,20530.96
Electricity,Aurum709,12-08-2025,42643.34,42655.6
Electricity,Aurum710,12-08-2025,52178.54,52189.39
Electricity,Aurum801,12-08-2025,31158.82,31169.62
Electricity,Aurum802,12-08-2025,23562.33,23567.37
Electricity,Aurum803,12-08-2025,19975.9,19984.53
Electricity,Aurum804,12-08-2025,30330.97,30336.58
Electricity,Aurum805,12-08-2025,25583.5,25588.15
Electricity,Aurum806,12-08-2025,41307.79,41312.82
Electricity,Aurum807,12-08-2025,35158.55,35165.0
Electricity,Aurum808,12-08-2025,31376.92,31383.81
Electricity,Aurum809,12-08-2025,29373.35,29373.55
Electricity,Aurum810,12-08-2025,23912.39,23921.5
Electricity,Aurum901,12-08-2025,30254.17,30264.28
Electricity,Aurum902,12-08-2025,25920.04,25923.07
Electricity,Aurum903,12-08-2025,22695.29,22695.84
Electricity,Aurum904,12-08-2025,28983.22,28984.17
Electricity,Aurum905,12-08-2025,31270.78,31273.86
Electricity,Aurum906,12-08-2025,29416.35,29426.76
Electricity,Aurum907,12-08-2025,32487.28,32490.86
